Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class
82,mobilenetv3,cpu,2024-11-12 01:45:43.037479+00:00,2024-11-12 01:45:43.039973+00:00,2024-11-12 01:45:43.052780+00:00,1.jpg,499x381,0.975,40.332,Italian greyhound,Italian greyhound
82,mobilenetv3,cpu,2024-11-12 01:45:44.014335+00:00,2024-11-12 01:45:44.021872+00:00,2024-11-12 01:45:44.029818+00:00,cat_0.jpg,640x481,0.9839,14.485,water jug,water jug
82,mobilenetv3,cpu,2024-11-12 01:45:45.000053+00:00,2024-11-12 01:45:45.002523+00:00,2024-11-12 01:45:45.019470+00:00,cat_1.jpg,441x350,0.9777,53.589,"tabby, tabby cat","tabby, tabby cat"
82,mobilenetv3,cpu,2024-11-12 01:45:45.979770+00:00,2024-11-12 01:45:45.985102+00:00,2024-11-12 01:45:45.992159+00:00,cat_2.jpg,356x500,0.8968,99.132,Persian cat,Persian cat
82,mobilenetv3,cpu,2024-11-12 01:45:46.878310+00:00,2024-11-12 01:45:46.882905+00:00,2024-11-12 01:45:46.890020+00:00,dog_0.jpg,375x500,0.89,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
82,mobilenetv3,cpu,2024-11-12 01:45:47.770178+00:00,2024-11-12 01:45:47.774922+00:00,2024-11-12 01:45:47.781366+00:00,dog_1.jpg,375x500,0.906,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
83,mobilenetv3,cpu,2024-11-12 01:45:48.678622+00:00,2024-11-12 01:45:48.681045+00:00,2024-11-12 01:45:48.695550+00:00,1.jpg,499x381,0.6174,40.332,Italian greyhound,Italian greyhound
83,mobilenetv3,cpu,2024-11-12 01:45:49.298207+00:00,2024-11-12 01:45:49.305691+00:00,2024-11-12 01:45:49.326979+00:00,cat_0.jpg,640x481,1.0268,14.485,water jug,water jug
83,mobilenetv3,cpu,2024-11-12 01:45:50.326745+00:00,2024-11-12 01:45:50.329290+00:00,2024-11-12 01:45:50.338643+00:00,cat_1.jpg,441x350,1.0438,53.589,"tabby, tabby cat","tabby, tabby cat"
83,mobilenetv3,cpu,2024-11-12 01:45:51.372481+00:00,2024-11-12 01:45:51.377849+00:00,2024-11-12 01:45:51.385078+00:00,cat_2.jpg,356x500,1.1035,99.132,Persian cat,Persian cat
83,mobilenetv3,cpu,2024-11-12 01:45:52.477741+00:00,2024-11-12 01:45:52.482351+00:00,2024-11-12 01:45:52.490036+00:00,dog_0.jpg,375x500,1.1141,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
83,mobilenetv3,cpu,2024-11-12 01:45:53.593566+00:00,2024-11-12 01:45:53.598305+00:00,2024-11-12 01:45:53.605350+00:00,dog_1.jpg,375x500,0.5701,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
84,mobilenetv3,cpu,2024-11-12 01:45:54.165548+00:00,2024-11-12 01:45:54.167955+00:00,2024-11-12 01:45:54.179791+00:00,1.jpg,499x381,1.0864,40.332,Italian greyhound,Italian greyhound
84,mobilenetv3,cpu,2024-11-12 01:45:55.254259+00:00,2024-11-12 01:45:55.261812+00:00,2024-11-12 01:45:55.266963+00:00,cat_0.jpg,640x481,0.8346,14.485,water jug,water jug
84,mobilenetv3,cpu,2024-11-12 01:45:56.090674+00:00,2024-11-12 01:45:56.093173+00:00,2024-11-12 01:45:56.099677+00:00,cat_1.jpg,441x350,0.9228,53.589,"tabby, tabby cat","tabby, tabby cat"
84,mobilenetv3,cpu,2024-11-12 01:45:57.015263+00:00,2024-11-12 01:45:57.020656+00:00,2024-11-12 01:45:57.037795+00:00,cat_2.jpg,356x500,1.0607,99.132,Persian cat,Persian cat
84,mobilenetv3,cpu,2024-11-12 01:45:58.079320+00:00,2024-11-12 01:45:58.083959+00:00,2024-11-12 01:45:58.090969+00:00,dog_0.jpg,375x500,0.8319,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
84,mobilenetv3,cpu,2024-11-12 01:45:58.912927+00:00,2024-11-12 01:45:58.917673+00:00,2024-11-12 01:45:58.926334+00:00,dog_1.jpg,375x500,0.4716,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
85,mobilenetv3,cpu,2024-11-12 01:45:59.386371+00:00,2024-11-12 01:45:59.388812+00:00,2024-11-12 01:45:59.392990+00:00,1.jpg,499x381,0.6158,40.332,Italian greyhound,Italian greyhound
85,mobilenetv3,cpu,2024-11-12 01:46:00.003984+00:00,2024-11-12 01:46:00.011465+00:00,2024-11-12 01:46:00.023317+00:00,cat_0.jpg,640x481,0.9183,14.485,water jug,water jug
85,mobilenetv3,cpu,2024-11-12 01:46:00.924601+00:00,2024-11-12 01:46:00.927084+00:00,2024-11-12 01:46:00.941901+00:00,cat_1.jpg,441x350,0.6811,53.589,"tabby, tabby cat","tabby, tabby cat"
85,mobilenetv3,cpu,2024-11-12 01:46:01.607504+00:00,2024-11-12 01:46:01.612864+00:00,2024-11-12 01:46:01.620027+00:00,cat_2.jpg,356x500,0.9898,99.132,Persian cat,Persian cat
85,mobilenetv3,cpu,2024-11-12 01:46:02.599451+00:00,2024-11-12 01:46:02.604034+00:00,2024-11-12 01:46:02.611005+00:00,dog_0.jpg,375x500,0.9516,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
85,mobilenetv3,cpu,2024-11-12 01:46:03.552838+00:00,2024-11-12 01:46:03.557567+00:00,2024-11-12 01:46:03.564887+00:00,dog_1.jpg,375x500,0.8525,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
86,mobilenetv3,cpu,2024-11-12 01:46:04.407227+00:00,2024-11-12 01:46:04.409625+00:00,2024-11-12 01:46:04.420826+00:00,1.jpg,499x381,0.8728,40.332,Italian greyhound,Italian greyhound
86,mobilenetv3,cpu,2024-11-12 01:46:05.282295+00:00,2024-11-12 01:46:05.289760+00:00,2024-11-12 01:46:05.294930+00:00,cat_0.jpg,640x481,0.6935,14.485,water jug,water jug
86,mobilenetv3,cpu,2024-11-12 01:46:05.979597+00:00,2024-11-12 01:46:05.982085+00:00,2024-11-12 01:46:05.988925+00:00,cat_1.jpg,441x350,0.9041,53.589,"tabby, tabby cat","tabby, tabby cat"
86,mobilenetv3,cpu,2024-11-12 01:46:06.885560+00:00,2024-11-12 01:46:06.890929+00:00,2024-11-12 01:46:06.901565+00:00,cat_2.jpg,356x500,1.123,99.132,Persian cat,Persian cat
86,mobilenetv3,cpu,2024-11-12 01:46:08.010450+00:00,2024-11-12 01:46:08.015089+00:00,2024-11-12 01:46:08.022181+00:00,dog_0.jpg,375x500,0.8222,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
86,mobilenetv3,cpu,2024-11-12 01:46:08.834475+00:00,2024-11-12 01:46:08.839229+00:00,2024-11-12 01:46:08.848902+00:00,dog_1.jpg,375x500,1.0457,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
87,mobilenetv3,cpu,2024-11-12 01:46:09.882244+00:00,2024-11-12 01:46:09.884692+00:00,2024-11-12 01:46:09.892023+00:00,1.jpg,499x381,0.9509,40.332,Italian greyhound,Italian greyhound
87,mobilenetv3,cpu,2024-11-12 01:46:10.834923+00:00,2024-11-12 01:46:10.842370+00:00,2024-11-12 01:46:10.852750+00:00,cat_0.jpg,640x481,1.0809,14.485,water jug,water jug
87,mobilenetv3,cpu,2024-11-12 01:46:11.917618+00:00,2024-11-12 01:46:11.920129+00:00,2024-11-12 01:46:11.936432+00:00,cat_1.jpg,441x350,0.7796,53.589,"tabby, tabby cat","tabby, tabby cat"
87,mobilenetv3,cpu,2024-11-12 01:46:12.698972+00:00,2024-11-12 01:46:12.706307+00:00,2024-11-12 01:46:12.710602+00:00,cat_2.jpg,356x500,0.5626,99.132,Persian cat,Persian cat
87,mobilenetv3,cpu,2024-11-12 01:46:13.263298+00:00,2024-11-12 01:46:13.267889+00:00,2024-11-12 01:46:13.274986+00:00,dog_0.jpg,375x500,0.7968,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
87,mobilenetv3,cpu,2024-11-12 01:46:14.061852+00:00,2024-11-12 01:46:14.066602+00:00,2024-11-12 01:46:14.073613+00:00,dog_1.jpg,375x500,0.4788,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
88,mobilenetv3,cpu,2024-11-12 01:46:14.543049+00:00,2024-11-12 01:46:14.545460+00:00,2024-11-12 01:46:14.551747+00:00,1.jpg,499x381,0.8558,40.332,Italian greyhound,Italian greyhound
88,mobilenetv3,cpu,2024-11-12 01:46:15.401120+00:00,2024-11-12 01:46:15.415543+00:00,2024-11-12 01:46:15.430329+00:00,cat_0.jpg,640x481,1.1025,14.485,water jug,water jug
88,mobilenetv3,cpu,2024-11-12 01:46:16.505453+00:00,2024-11-12 01:46:16.507995+00:00,2024-11-12 01:46:16.518770+00:00,cat_1.jpg,441x350,1.1384,53.589,"tabby, tabby cat","tabby, tabby cat"
88,mobilenetv3,cpu,2024-11-12 01:46:17.645607+00:00,2024-11-12 01:46:17.650947+00:00,2024-11-12 01:46:17.658096+00:00,cat_2.jpg,356x500,0.8984,99.132,Persian cat,Persian cat
88,mobilenetv3,cpu,2024-11-12 01:46:18.545724+00:00,2024-11-12 01:46:18.550330+00:00,2024-11-12 01:46:18.560095+00:00,dog_0.jpg,375x500,0.876,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
88,mobilenetv3,cpu,2024-11-12 01:46:19.423528+00:00,2024-11-12 01:46:19.428252+00:00,2024-11-12 01:46:19.437068+00:00,dog_1.jpg,375x500,1.1914,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
89,mobilenetv3,cpu,2024-11-12 01:46:20.617497+00:00,2024-11-12 01:46:20.619928+00:00,2024-11-12 01:46:20.634514+00:00,1.jpg,499x381,0.813,40.332,Italian greyhound,Italian greyhound
89,mobilenetv3,cpu,2024-11-12 01:46:21.432290+00:00,2024-11-12 01:46:21.440713+00:00,2024-11-12 01:46:21.459076+00:00,cat_0.jpg,640x481,1.0935,14.485,water jug,water jug
89,mobilenetv3,cpu,2024-11-12 01:46:22.528150+00:00,2024-11-12 01:46:22.530616+00:00,2024-11-12 01:46:22.536621+00:00,cat_1.jpg,441x350,0.9899,53.589,"tabby, tabby cat","tabby, tabby cat"
89,mobilenetv3,cpu,2024-11-12 01:46:23.520130+00:00,2024-11-12 01:46:23.525501+00:00,2024-11-12 01:46:23.535165+00:00,cat_2.jpg,356x500,1.1517,99.132,Persian cat,Persian cat
89,mobilenetv3,cpu,2024-11-12 01:46:24.673573+00:00,2024-11-12 01:46:24.678147+00:00,2024-11-12 01:46:24.685387+00:00,dog_0.jpg,375x500,0.9761,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
89,mobilenetv3,cpu,2024-11-12 01:46:25.651949+00:00,2024-11-12 01:46:25.656672+00:00,2024-11-12 01:46:25.673427+00:00,dog_1.jpg,375x500,1.1624,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
90,mobilenetv3,cpu,2024-11-12 01:46:26.816330+00:00,2024-11-12 01:46:26.818706+00:00,2024-11-12 01:46:26.825738+00:00,1.jpg,499x381,0.9589,40.332,Italian greyhound,Italian greyhound
90,mobilenetv3,cpu,2024-11-12 01:46:27.777014+00:00,2024-11-12 01:46:27.786273+00:00,2024-11-12 01:46:27.796011+00:00,cat_0.jpg,640x481,1.081,14.485,water jug,water jug
90,mobilenetv3,cpu,2024-11-12 01:46:28.859856+00:00,2024-11-12 01:46:28.862340+00:00,2024-11-12 01:46:28.871526+00:00,cat_1.jpg,441x350,1.0486,53.589,"tabby, tabby cat","tabby, tabby cat"
90,mobilenetv3,cpu,2024-11-12 01:46:29.910243+00:00,2024-11-12 01:46:29.915610+00:00,2024-11-12 01:46:29.925052+00:00,cat_2.jpg,356x500,1.0545,99.132,Persian cat,Persian cat
90,mobilenetv3,cpu,2024-11-12 01:46:30.966446+00:00,2024-11-12 01:46:30.971043+00:00,2024-11-12 01:46:30.975335+00:00,dog_0.jpg,375x500,0.7388,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
90,mobilenetv3,cpu,2024-11-12 01:46:31.706949+00:00,2024-11-12 01:46:31.711698+00:00,2024-11-12 01:46:31.718758+00:00,dog_1.jpg,375x500,0.8139,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
91,mobilenetv3,cpu,2024-11-12 01:46:32.522808+00:00,2024-11-12 01:46:32.525213+00:00,2024-11-12 01:46:32.539399+00:00,1.jpg,499x381,0.9225,40.332,Italian greyhound,Italian greyhound
91,mobilenetv3,cpu,2024-11-12 01:46:33.447221+00:00,2024-11-12 01:46:33.454734+00:00,2024-11-12 01:46:33.463463+00:00,cat_0.jpg,640x481,0.971,14.485,water jug,water jug
91,mobilenetv3,cpu,2024-11-12 01:46:34.420211+00:00,2024-11-12 01:46:34.422674+00:00,2024-11-12 01:46:34.431915+00:00,cat_1.jpg,441x350,1.2334,53.589,"tabby, tabby cat","tabby, tabby cat"
91,mobilenetv3,cpu,2024-11-12 01:46:35.655388+00:00,2024-11-12 01:46:35.660725+00:00,2024-11-12 01:46:35.677900+00:00,cat_2.jpg,356x500,1.1185,99.132,Persian cat,Persian cat
91,mobilenetv3,cpu,2024-11-12 01:46:36.775721+00:00,2024-11-12 01:46:36.780356+00:00,2024-11-12 01:46:36.789746+00:00,dog_0.jpg,375x500,1.1818,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
91,mobilenetv3,cpu,2024-11-12 01:46:37.959393+00:00,2024-11-12 01:46:37.964131+00:00,2024-11-12 01:46:37.971106+00:00,dog_1.jpg,375x500,0.9234,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
92,mobilenetv3,cpu,2024-11-12 01:46:38.884741+00:00,2024-11-12 01:46:38.887120+00:00,2024-11-12 01:46:38.894167+00:00,1.jpg,499x381,0.9658,40.332,Italian greyhound,Italian greyhound
92,mobilenetv3,cpu,2024-11-12 01:46:39.852375+00:00,2024-11-12 01:46:39.859897+00:00,2024-11-12 01:46:39.870350+00:00,cat_0.jpg,640x481,1.0182,14.485,water jug,water jug
92,mobilenetv3,cpu,2024-11-12 01:46:40.872452+00:00,2024-11-12 01:46:40.874957+00:00,2024-11-12 01:46:40.891906+00:00,cat_1.jpg,441x350,1.0695,53.589,"tabby, tabby cat","tabby, tabby cat"
92,mobilenetv3,cpu,2024-11-12 01:46:41.943752+00:00,2024-11-12 01:46:41.949143+00:00,2024-11-12 01:46:41.956387+00:00,cat_2.jpg,356x500,0.878,99.132,Persian cat,Persian cat
92,mobilenetv3,cpu,2024-11-12 01:46:42.823568+00:00,2024-11-12 01:46:42.828150+00:00,2024-11-12 01:46:42.837742+00:00,dog_0.jpg,375x500,1.0164,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
92,mobilenetv3,cpu,2024-11-12 01:46:43.841746+00:00,2024-11-12 01:46:43.846480+00:00,2024-11-12 01:46:43.853564+00:00,dog_1.jpg,375x500,0.7417,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
93,mobilenetv3,cpu,2024-11-12 01:46:44.585471+00:00,2024-11-12 01:46:44.587880+00:00,2024-11-12 01:46:44.597542+00:00,1.jpg,499x381,1.1199,40.332,Italian greyhound,Italian greyhound
93,mobilenetv3,cpu,2024-11-12 01:46:45.707667+00:00,2024-11-12 01:46:45.715123+00:00,2024-11-12 01:46:45.734046+00:00,cat_0.jpg,640x481,1.1288,14.485,water jug,water jug
93,mobilenetv3,cpu,2024-11-12 01:46:46.838267+00:00,2024-11-12 01:46:46.840773+00:00,2024-11-12 01:46:46.847487+00:00,cat_1.jpg,441x350,0.9309,53.589,"tabby, tabby cat","tabby, tabby cat"
93,mobilenetv3,cpu,2024-11-12 01:46:47.770833+00:00,2024-11-12 01:46:47.776271+00:00,2024-11-12 01:46:47.785650+00:00,cat_2.jpg,356x500,0.9446,99.132,Persian cat,Persian cat
93,mobilenetv3,cpu,2024-11-12 01:46:48.717250+00:00,2024-11-12 01:46:48.721841+00:00,2024-11-12 01:46:48.732279+00:00,dog_0.jpg,375x500,1.2664,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
93,mobilenetv3,cpu,2024-11-12 01:46:49.985418+00:00,2024-11-12 01:46:49.990161+00:00,2024-11-12 01:46:50.000006+00:00,dog_1.jpg,375x500,0.8956,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
94,mobilenetv3,cpu,2024-11-12 01:46:50.882945+00:00,2024-11-12 01:46:50.885343+00:00,2024-11-12 01:46:50.895059+00:00,1.jpg,499x381,0.9633,40.332,Italian greyhound,Italian greyhound
94,mobilenetv3,cpu,2024-11-12 01:46:51.850042+00:00,2024-11-12 01:46:51.858108+00:00,2024-11-12 01:46:51.866019+00:00,cat_0.jpg,640x481,1.0035,14.485,water jug,water jug
94,mobilenetv3,cpu,2024-11-12 01:46:52.855283+00:00,2024-11-12 01:46:52.857774+00:00,2024-11-12 01:46:52.876589+00:00,cat_1.jpg,441x350,0.7991,53.589,"tabby, tabby cat","tabby, tabby cat"
94,mobilenetv3,cpu,2024-11-12 01:46:53.656112+00:00,2024-11-12 01:46:53.661511+00:00,2024-11-12 01:46:53.668873+00:00,cat_2.jpg,356x500,0.9447,99.132,Persian cat,Persian cat
94,mobilenetv3,cpu,2024-11-12 01:46:54.602615+00:00,2024-11-12 01:46:54.607266+00:00,2024-11-12 01:46:54.622210+00:00,dog_0.jpg,375x500,1.14,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
94,mobilenetv3,cpu,2024-11-12 01:46:55.744399+00:00,2024-11-12 01:46:55.749099+00:00,2024-11-12 01:46:55.758132+00:00,dog_1.jpg,375x500,1.0398,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
95,mobilenetv3,cpu,2024-11-12 01:46:56.786226+00:00,2024-11-12 01:46:56.788696+00:00,2024-11-12 01:46:56.795735+00:00,1.jpg,499x381,0.9285,40.332,Italian greyhound,Italian greyhound
95,mobilenetv3,cpu,2024-11-12 01:46:57.716537+00:00,2024-11-12 01:46:57.724022+00:00,2024-11-12 01:46:57.734621+00:00,cat_0.jpg,640x481,0.6568,14.485,water jug,water jug
95,mobilenetv3,cpu,2024-11-12 01:46:58.375486+00:00,2024-11-12 01:46:58.378010+00:00,2024-11-12 01:46:58.387223+00:00,cat_1.jpg,441x350,0.9731,53.589,"tabby, tabby cat","tabby, tabby cat"
95,mobilenetv3,cpu,2024-11-12 01:46:59.350434+00:00,2024-11-12 01:46:59.355834+00:00,2024-11-12 01:46:59.365409+00:00,cat_2.jpg,356x500,0.9508,99.132,Persian cat,Persian cat
95,mobilenetv3,cpu,2024-11-12 01:47:00.302896+00:00,2024-11-12 01:47:00.307509+00:00,2024-11-12 01:47:00.314672+00:00,dog_0.jpg,375x500,0.7575,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
95,mobilenetv3,cpu,2024-11-12 01:47:01.062138+00:00,2024-11-12 01:47:01.066853+00:00,2024-11-12 01:47:01.076244+00:00,dog_1.jpg,375x500,1.061,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
96,mobilenetv3,cpu,2024-11-12 01:47:02.125091+00:00,2024-11-12 01:47:02.127490+00:00,2024-11-12 01:47:02.136960+00:00,1.jpg,499x381,1.1328,40.332,Italian greyhound,Italian greyhound
96,mobilenetv3,cpu,2024-11-12 01:47:03.259943+00:00,2024-11-12 01:47:03.267449+00:00,2024-11-12 01:47:03.274447+00:00,cat_0.jpg,640x481,0.9182,14.485,water jug,water jug
96,mobilenetv3,cpu,2024-11-12 01:47:04.179901+00:00,2024-11-12 01:47:04.182376+00:00,2024-11-12 01:47:04.189033+00:00,cat_1.jpg,441x350,0.9673,53.589,"tabby, tabby cat","tabby, tabby cat"
96,mobilenetv3,cpu,2024-11-12 01:47:05.149313+00:00,2024-11-12 01:47:05.154679+00:00,2024-11-12 01:47:05.163496+00:00,cat_2.jpg,356x500,1.0702,99.132,Persian cat,Persian cat
96,mobilenetv3,cpu,2024-11-12 01:47:06.221703+00:00,2024-11-12 01:47:06.226271+00:00,2024-11-12 01:47:06.230568+00:00,dog_0.jpg,375x500,0.6843,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
96,mobilenetv3,cpu,2024-11-12 01:47:06.907802+00:00,2024-11-12 01:47:06.912511+00:00,2024-11-12 01:47:06.921486+00:00,dog_1.jpg,375x500,1.0321,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
97,mobilenetv3,cpu,2024-11-12 01:47:07.941845+00:00,2024-11-12 01:47:07.944264+00:00,2024-11-12 01:47:07.953881+00:00,1.jpg,499x381,0.8636,40.332,Italian greyhound,Italian greyhound
97,mobilenetv3,cpu,2024-11-12 01:47:08.807278+00:00,2024-11-12 01:47:08.814859+00:00,2024-11-12 01:47:08.832870+00:00,cat_0.jpg,640x481,1.181,14.485,water jug,water jug
97,mobilenetv3,cpu,2024-11-12 01:47:09.989982+00:00,2024-11-12 01:47:09.992482+00:00,2024-11-12 01:47:09.999240+00:00,cat_1.jpg,441x350,1.0383,53.589,"tabby, tabby cat","tabby, tabby cat"
97,mobilenetv3,cpu,2024-11-12 01:47:11.030199+00:00,2024-11-12 01:47:11.035595+00:00,2024-11-12 01:47:11.042619+00:00,cat_2.jpg,356x500,0.8217,99.132,Persian cat,Persian cat
97,mobilenetv3,cpu,2024-11-12 01:47:11.853680+00:00,2024-11-12 01:47:11.858289+00:00,2024-11-12 01:47:11.865460+00:00,dog_0.jpg,375x500,0.9692,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
97,mobilenetv3,cpu,2024-11-12 01:47:12.824814+00:00,2024-11-12 01:47:12.829582+00:00,2024-11-12 01:47:12.840276+00:00,dog_1.jpg,375x500,0.8659,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
98,mobilenetv3,cpu,2024-11-12 01:47:13.692687+00:00,2024-11-12 01:47:13.695059+00:00,2024-11-12 01:47:13.706946+00:00,1.jpg,499x381,0.8849,40.332,Italian greyhound,Italian greyhound
98,mobilenetv3,cpu,2024-11-12 01:47:14.579262+00:00,2024-11-12 01:47:14.586737+00:00,2024-11-12 01:47:14.603963+00:00,cat_0.jpg,640x481,1.1186,14.485,water jug,water jug
98,mobilenetv3,cpu,2024-11-12 01:47:15.699639+00:00,2024-11-12 01:47:15.702115+00:00,2024-11-12 01:47:15.709013+00:00,cat_1.jpg,441x350,0.5201,53.589,"tabby, tabby cat","tabby, tabby cat"
98,mobilenetv3,cpu,2024-11-12 01:47:16.221505+00:00,2024-11-12 01:47:16.226858+00:00,2024-11-12 01:47:16.233827+00:00,cat_2.jpg,356x500,0.7137,99.132,Persian cat,Persian cat
98,mobilenetv3,cpu,2024-11-12 01:47:16.936940+00:00,2024-11-12 01:47:16.941526+00:00,2024-11-12 01:47:16.950426+00:00,dog_0.jpg,375x500,1.0617,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
98,mobilenetv3,cpu,2024-11-12 01:47:18.000317+00:00,2024-11-12 01:47:18.005039+00:00,2024-11-12 01:47:18.014307+00:00,dog_1.jpg,375x500,0.9598,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
99,mobilenetv3,cpu,2024-11-12 01:47:18.962142+00:00,2024-11-12 01:47:18.964636+00:00,2024-11-12 01:47:18.971923+00:00,1.jpg,499x381,1.0223,40.332,Italian greyhound,Italian greyhound
99,mobilenetv3,cpu,2024-11-12 01:47:19.986210+00:00,2024-11-12 01:47:19.994403+00:00,2024-11-12 01:47:20.002218+00:00,cat_0.jpg,640x481,0.9194,14.485,water jug,water jug
99,mobilenetv3,cpu,2024-11-12 01:47:20.906903+00:00,2024-11-12 01:47:20.909851+00:00,2024-11-12 01:47:20.914588+00:00,cat_1.jpg,441x350,0.927,53.589,"tabby, tabby cat","tabby, tabby cat"
99,mobilenetv3,cpu,2024-11-12 01:47:21.835703+00:00,2024-11-12 01:47:21.841060+00:00,2024-11-12 01:47:21.848086+00:00,cat_2.jpg,356x500,0.8827,99.132,Persian cat,Persian cat
99,mobilenetv3,cpu,2024-11-12 01:47:22.720611+00:00,2024-11-12 01:47:22.725193+00:00,2024-11-12 01:47:22.742849+00:00,dog_0.jpg,375x500,1.0884,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
99,mobilenetv3,cpu,2024-11-12 01:47:23.810765+00:00,2024-11-12 01:47:23.815519+00:00,2024-11-12 01:47:23.822606+00:00,dog_1.jpg,375x500,0.8684,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
100,mobilenetv3,cpu,2024-11-12 01:47:24.683537+00:00,2024-11-12 01:47:24.686585+00:00,2024-11-12 01:47:24.699071+00:00,1.jpg,499x381,1.1297,40.332,Italian greyhound,Italian greyhound
100,mobilenetv3,cpu,2024-11-12 01:47:25.814984+00:00,2024-11-12 01:47:25.822481+00:00,2024-11-12 01:47:25.830403+00:00,cat_0.jpg,640x481,1.039,14.485,water jug,water jug
100,mobilenetv3,cpu,2024-11-12 01:47:26.855808+00:00,2024-11-12 01:47:26.858301+00:00,2024-11-12 01:47:26.865238+00:00,cat_1.jpg,441x350,1.0427,53.589,"tabby, tabby cat","tabby, tabby cat"
100,mobilenetv3,cpu,2024-11-12 01:47:27.900380+00:00,2024-11-12 01:47:27.905736+00:00,2024-11-12 01:47:27.916792+00:00,cat_2.jpg,356x500,1.0073,99.132,Persian cat,Persian cat
100,mobilenetv3,cpu,2024-11-12 01:47:28.911629+00:00,2024-11-12 01:47:28.916146+00:00,2024-11-12 01:47:28.933123+00:00,dog_0.jpg,375x500,1.0289,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
100,mobilenetv3,cpu,2024-11-12 01:47:29.942772+00:00,2024-11-12 01:47:29.947513+00:00,2024-11-12 01:47:29.954534+00:00,dog_1.jpg,375x500,0.8243,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
,,,,,,,,,,,
,,,,,,,,,,,
Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class
