Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,FPS
96,resnet50,gpu,2024-11-14 23:27:18.948614+00:00,2024-11-14 23:27:18.953129+00:00,2024-11-14 23:27:18.959559+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
96,resnet50,gpu,2024-11-14 23:27:18.983076+00:00,2024-11-14 23:27:18.987675+00:00,2024-11-14 23:27:18.993707+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
97,resnet50,gpu,2024-11-14 23:27:19.017122+00:00,2024-11-14 23:27:19.019323+00:00,2024-11-14 23:27:19.025554+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
97,resnet50,gpu,2024-11-14 23:27:19.048762+00:00,2024-11-14 23:27:19.055997+00:00,2024-11-14 23:27:19.062919+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
97,resnet50,gpu,2024-11-14 23:27:19.086286+00:00,2024-11-14 23:27:19.088726+00:00,2024-11-14 23:27:19.095150+00:00,cat_1.jpg,441x350,0.0203,64.68,"tabby, tabby cat","tabby, tabby cat",49.26108374
97,resnet50,gpu,2024-11-14 23:27:19.119241+00:00,2024-11-14 23:27:19.124438+00:00,2024-11-14 23:27:19.130964+00:00,cat_2.jpg,356x500,0.0204,99.544,Persian cat,Persian cat,49.01960784
97,resnet50,gpu,2024-11-14 23:27:19.154530+00:00,2024-11-14 23:27:19.158971+00:00,2024-11-14 23:27:19.165278+00:00,dog_0.jpg,375x500,0.0204,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.01960784
97,resnet50,gpu,2024-11-14 23:27:19.188848+00:00,2024-11-14 23:27:19.193389+00:00,2024-11-14 23:27:19.199296+00:00,dog_1.jpg,375x500,0.0198,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",50.50505051
98,resnet50,gpu,2024-11-14 23:27:19.222508+00:00,2024-11-14 23:27:19.224842+00:00,2024-11-14 23:27:19.230809+00:00,1.jpg,499x381,0.0199,19.457,Border collie,Border collie,50.25125628
98,resnet50,gpu,2024-11-14 23:27:19.253953+00:00,2024-11-14 23:27:19.261188+00:00,2024-11-14 23:27:19.267985+00:00,cat_0.jpg,640x481,0.0204,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.01960784
98,resnet50,gpu,2024-11-14 23:27:19.291490+00:00,2024-11-14 23:27:19.293831+00:00,2024-11-14 23:27:19.302223+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
98,resnet50,gpu,2024-11-14 23:27:19.325980+00:00,2024-11-14 23:27:19.331233+00:00,2024-11-14 23:27:19.337875+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
98,resnet50,gpu,2024-11-14 23:27:19.361342+00:00,2024-11-14 23:27:19.365814+00:00,2024-11-14 23:27:19.372351+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
98,resnet50,gpu,2024-11-14 23:27:19.395826+00:00,2024-11-14 23:27:19.400401+00:00,2024-11-14 23:27:19.406553+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
99,resnet50,gpu,2024-11-14 23:27:19.430018+00:00,2024-11-14 23:27:19.432210+00:00,2024-11-14 23:27:19.438617+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
99,resnet50,gpu,2024-11-14 23:27:19.461913+00:00,2024-11-14 23:27:19.469153+00:00,2024-11-14 23:27:19.476005+00:00,cat_0.jpg,640x481,0.0205,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.7804878
99,resnet50,gpu,2024-11-14 23:27:19.499731+00:00,2024-11-14 23:27:19.502050+00:00,2024-11-14 23:27:19.508204+00:00,cat_1.jpg,441x350,0.0203,64.68,"tabby, tabby cat","tabby, tabby cat",49.26108374
99,resnet50,gpu,2024-11-14 23:27:19.532103+00:00,2024-11-14 23:27:19.537311+00:00,2024-11-14 23:27:19.543427+00:00,cat_2.jpg,356x500,0.0205,99.544,Persian cat,Persian cat,48.7804878
99,resnet50,gpu,2024-11-14 23:27:19.567070+00:00,2024-11-14 23:27:19.571497+00:00,2024-11-14 23:27:19.577532+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
99,resnet50,gpu,2024-11-14 23:27:19.601022+00:00,2024-11-14 23:27:19.605594+00:00,2024-11-14 23:27:19.609924+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
100,resnet50,gpu,2024-11-14 23:27:19.633381+00:00,2024-11-14 23:27:19.635567+00:00,2024-11-14 23:27:19.639898+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
100,resnet50,gpu,2024-11-14 23:27:19.663296+00:00,2024-11-14 23:27:19.670537+00:00,2024-11-14 23:27:19.675950+00:00,cat_0.jpg,640x481,0.0205,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.7804878
100,resnet50,gpu,2024-11-14 23:27:19.699571+00:00,2024-11-14 23:27:19.701899+00:00,2024-11-14 23:27:19.705923+00:00,cat_1.jpg,441x350,0.0216,64.68,"tabby, tabby cat","tabby, tabby cat",46.2962963
100,resnet50,gpu,2024-11-14 23:27:19.731150+00:00,2024-11-14 23:27:19.736347+00:00,2024-11-14 23:27:19.740986+00:00,cat_2.jpg,356x500,0.0205,99.544,Persian cat,Persian cat,48.7804878
100,resnet50,gpu,2024-11-14 23:27:19.764639+00:00,2024-11-14 23:27:19.769069+00:00,2024-11-14 23:27:19.773332+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
100,resnet50,gpu,2024-11-14 23:27:19.796713+00:00,2024-11-14 23:27:19.801271+00:00,2024-11-14 23:27:19.805707+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
