time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power POM_5V_CPU,Power POM_5V_GPU,Power TOT,jetson_clocks,nvp model
2024-11-01T18:42:02.591162,04:09:40,98,100,100,99,0.3465949291000286,0.016132370121355172,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,45,45,43,45,2934,0,4742,OFF,MAXN
2024-11-01T18:42:03.530190,04:09:41,99,100,100,100,0.34657127935278526,0.016131416,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,45,45,43,45.75,3089,0,4943,OFF,MAXN
2024-11-01T18:42:04.492084,04:09:42,100,100,100,99,0.34666292212335315,0.016131416,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,44.5,45.5,43.5,45.5,2934,0,4468,OFF,MAXN
2024-11-01T18:42:05.579240,04:09:43,99,99,99,100,0.34662449128408274,0.016130463,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45,45.5,43.5,45.5,2853,0,4548,OFF,MAXN
2024-11-01T18:42:06.544062,04:09:44,99,100,100,99,0.34671416324238036,0.016130463,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,44.5,45.5,43.5,45.5,3054,0,5056,OFF,MAXN
2024-11-01T18:42:07.570366,04:09:45,100,100,99,99,0.3466520826558666,0.016129509095677466,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,45.5,45,43,45.5,3210,0,4983,OFF,MAXN
2024-11-01T18:42:08.549991,04:09:46,100,99,99,100,0.34672401730373176,0.016129509095677466,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45,45,43,45.5,3014,0,4629,OFF,MAXN
2024-11-01T18:42:09.537005,04:09:47,100,99,100,99,0.3465633961037041,0.016128555420451565,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,45.5,43.5,45.5,3170,0,4863,OFF,MAXN
2024-11-01T18:42:10.573551,04:09:48,99,100,100,100,0.3467161340546506,0.016128555420451565,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,45.5,43.5,45.5,3170,0,5096,OFF,MAXN
2024-11-01T18:42:11.558891,04:09:49,100,98,99,100,0.34663040372089354,0.016127601745225664,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,45.5,45.5,43.5,45.5,3129,0,4629,OFF,MAXN
2024-11-01T18:42:12.544521,04:09:50,99,100,100,99,0.3466520826558666,0.016127601745225664,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,45,46,44,45.75,3009,0,4903,OFF,MAXN
2024-11-01T18:42:13.588531,04:09:51,100,99,100,100,0.346803835,0.016126648069999763,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,45.5,43.5,46,3094,0,5056,OFF,MAXN
2024-11-01T18:42:14.589716,04:09:52,100,100,99,100,0.3468107330436239,0.016125694,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49,45,46,44,45.75,3210,0,4935,OFF,MAXN
2024-11-01T18:42:15.563144,04:09:53,100,99,100,100,0.3465289068889743,0.016125694,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45,45.5,43.5,45.75,3210,0,4855,OFF,MAXN
2024-11-01T18:42:16.543295,04:09:54,99,100,100,100,0.3467880687025157,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,45.5,43.5,45.75,3129,0,4823,OFF,MAXN
2024-11-01T18:42:17.615138,04:09:55,100,100,100,100,0.346825514,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,45,46,44,45.5,2893,0,4742,OFF,MAXN
2024-11-01T18:42:18.580325,04:09:56,100,100,100,100,0.3467870832963806,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,45.5,43.5,45.75,3129,0,4983,OFF,MAXN
2024-11-01T18:42:19.582280,04:09:57,100,100,99,100,0.3466648929356234,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,45.5,43.5,45.75,3129,0,4903,OFF,MAXN
2024-11-01T18:42:20.535085,04:09:58,99,100,100,99,0.346825514,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,49.5,45.5,46,44,46,2974,0,4548,OFF,MAXN
2024-11-01T18:42:21.563185,04:09:59,100,100,99,98,0.3466609513110829,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46,46,44,45.5,3250,0,5056,OFF,MAXN
2024-11-01T18:42:22.615285,04:10:00,100,99,99,100,0.34678314167184005,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46,46,44,46,3129,0,5136,OFF,MAXN
2024-11-01T18:42:23.608615,04:10:01,100,99,99,100,0.3466993821503533,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,45.5,46,44,46,3129,0,4709,OFF,MAXN
2024-11-01T18:42:24.569895,04:10:02,100,100,100,99,0.34669149890127215,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,45.5,46,44,46.25,3014,0,4975,OFF,MAXN
2024-11-01T18:42:25.600989,04:10:03,99,100,100,99,0.3468136892620293,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46,46,44,46,3049,0,4943,OFF,MAXN
2024-11-01T18:42:26.584186,04:10:04,100,100,100,99,0.346690513,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,45.5,46,44,46,2934,0,4669,OFF,MAXN
2024-11-01T18:42:27.570307,04:10:05,99,100,100,99,0.34675752111232644,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46.5,46.5,44.5,46,2974,0,4935,OFF,MAXN
2024-11-01T18:42:28.546506,04:10:06,100,98,100,100,0.3467486524571102,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46.5,46.5,44.5,46.5,2853,0,4702,OFF,MAXN
2024-11-01T18:42:29.589618,04:10:07,99,100,99,100,0.34687478444240794,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46.5,46,44,46.5,3134,0,4782,OFF,MAXN
2024-11-01T18:42:30.546347,04:10:08,100,99,100,100,0.3467594919245967,0.016012207042891545,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,47,46.5,44.5,46.25,3089,0,4782,OFF,MAXN
2024-11-01T18:42:31.600011,04:10:09,100,99,100,100,0.3468432514460835,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46,46,44,46.75,3014,0,4935,OFF,MAXN
2024-11-01T18:42:32.569327,04:10:10,100,100,100,100,0.34687182822400253,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46.5,47,45,46.5,3170,0,4709,OFF,MAXN
2024-11-01T18:42:33.591171,04:10:11,99,100,98,100,0.34684128063381325,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46,46.5,44.5,46.25,3290,0,5056,OFF,MAXN
2024-11-01T18:42:34.567056,04:10:12,100,100,100,97,0.34690631743873235,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46,46.5,44.5,46.5,2974,0,4863,OFF,MAXN
2024-11-01T18:42:35.582572,04:10:13,100,99,100,100,0.3467131778362452,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46,46.5,44.5,46.5,3170,0,4943,OFF,MAXN
2024-11-01T18:42:36.589922,04:10:14,100,100,98,100,0.3467131778362452,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46.5,47,45,46.5,3084,0,4903,OFF,MAXN
2024-11-01T18:42:37.601836,04:10:15,100,100,100,100,0.34695755855775956,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50,46,46.5,44.5,46.5,3009,0,5056,OFF,MAXN
2024-11-01T18:42:38.605329,04:10:16,100,100,100,100,0.3469270109675703,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46.5,46.5,44.5,46.75,3014,0,4742,OFF,MAXN
2024-11-01T18:42:39.530944,04:10:17,100,99,100,100,0.3467102216178398,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46.5,47,45,47,3129,0,4669,OFF,MAXN
2024-11-01T18:42:40.617297,04:10:18,99,99,100,99,0.34695460233935416,0.0160103,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46,47,45,47,3014,0,5096,OFF,MAXN
2024-11-01T18:42:41.606920,04:10:19,100,100,100,100,0.3467713167982184,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46.5,47.5,45.5,47.25,3009,0,4863,OFF,MAXN
2024-11-01T18:42:42.579550,04:10:20,100,99,100,99,0.346768361,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46,47,45,46.5,2974,0,4742,OFF,MAXN
2024-11-01T18:42:43.601617,04:10:21,100,99,99,99,0.3468294557601916,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46.5,47,45,47,3014,0,5016,OFF,MAXN
2024-11-01T18:42:44.630835,04:10:22,100,100,99,100,0.3467939811393266,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,47,46.5,44.5,47,3210,0,4823,OFF,MAXN
2024-11-01T18:42:45.603386,04:10:23,99,100,100,99,0.3467939811393266,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,47,47,45,47,2974,0,4975,OFF,MAXN
2024-11-01T18:42:46.618108,04:10:24,100,98,100,100,0.3466717907785694,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,46.5,47,45,47,3054,0,5056,OFF,MAXN
2024-11-01T18:42:47.633773,04:10:25,100,100,100,99,0.3467634335491373,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47,45,47,2974,0,4629,OFF,MAXN
2024-11-01T18:42:48.611239,04:10:26,100,100,100,100,0.3466993821503533,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,46.5,44.5,47.25,3210,0,4975,OFF,MAXN
2024-11-01T18:42:49.603536,04:10:27,100,100,99,100,0.34676737517367784,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,50.5,47,47,45,47.25,3129,0,4823,OFF,MAXN
2024-11-01T18:42:50.580028,04:10:28,100,100,100,100,0.3466678491540288,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47,45,47,3094,0,4823,OFF,MAXN
2024-11-01T18:42:51.589616,04:10:29,100,100,100,99,0.3469427774657325,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47.5,45.5,47,3170,0,4935,OFF,MAXN
2024-11-01T18:42:52.533192,04:10:30,98,100,99,100,0.34682748494792126,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,47,47.5,45.5,47.25,3089,0,4629,OFF,MAXN
2024-11-01T18:42:53.584095,04:10:31,99,99,100,100,0.3468481784767592,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47,45,47.5,3014,0,4702,OFF,MAXN
2024-11-01T18:42:54.613385,04:10:32,99,100,99,100,0.3467565357061913,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47.5,45.5,47.5,3129,0,4903,OFF,MAXN
2024-11-01T18:42:55.571258,04:10:33,100,100,100,100,0.34687774066081334,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47.5,45.5,47.25,3054,0,4823,OFF,MAXN
2024-11-01T18:42:56.586241,04:10:34,100,98,99,99,0.34672401730373176,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,47,47.5,45.5,47.75,3129,0,4669,OFF,MAXN
2024-11-01T18:42:57.623593,04:10:35,98,99,100,100,0.34690730284486754,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,47,47.5,45.5,47.5,3170,0,5016,OFF,MAXN
2024-11-01T18:42:58.611139,04:10:36,100,98,100,99,0.34678314167184005,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51,46.5,47.5,45.5,47.75,3129,0,4975,OFF,MAXN
2024-11-01T18:42:59.593001,04:10:37,99,100,100,100,0.34675259408165077,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,46.5,47.5,45.5,47.5,3129,0,4709,OFF,MAXN
2024-11-01T18:43:00.606543,04:10:38,100,100,99,100,0.3468136892620293,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47.5,47,45,47.5,3134,0,4975,OFF,MAXN
2024-11-01T18:43:01.640356,04:10:39,100,99,100,99,0.34669839674421815,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47,47.5,45.5,47.25,3094,0,5096,OFF,MAXN
2024-11-01T18:43:02.619580,04:10:40,100,100,99,100,0.3466284329086233,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,46.5,48,46,47.75,3129,0,4863,OFF,MAXN
2024-11-01T18:43:03.556896,04:10:41,100,100,100,100,0.3468097476374888,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47,48,46,47.75,3129,0,4742,OFF,MAXN
2024-11-01T18:43:04.637432,04:10:42,99,99,100,100,0.34697036883751636,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47.5,47.5,45.5,47.25,3129,0,4943,OFF,MAXN
2024-11-01T18:43:05.577373,04:10:43,100,100,100,99,0.3467782146411644,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47,47.5,45.5,47.5,3009,0,4669,OFF,MAXN
2024-11-01T18:43:06.562944,04:10:44,99,100,100,100,0.34683930982154293,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,46.5,47.5,45.5,47.25,2974,0,4468,OFF,MAXN
2024-11-01T18:43:07.619989,04:10:45,99,98,99,100,0.346896463,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47.5,47.5,45.5,47.75,3170,0,5056,OFF,MAXN
2024-11-01T18:43:08.594175,04:10:46,100,100,100,99,0.34695755855775956,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47,47.5,45.5,47.75,3054,0,4742,OFF,MAXN
2024-11-01T18:43:09.613333,04:10:47,98,100,99,100,0.3466481410313261,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47.5,47.5,45.5,48,3250,0,5056,OFF,MAXN
2024-11-01T18:43:10.624708,04:10:48,100,100,99,99,0.34686197416265113,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47,47.5,45.5,47.75,3129,0,4863,OFF,MAXN
2024-11-01T18:43:11.635925,04:10:49,100,100,100,100,0.34667868862151535,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,48,46,47.75,3170,0,4943,OFF,MAXN
2024-11-01T18:43:12.625175,04:10:50,99,99,100,100,0.34683142657246185,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47,48,46,48,3250,0,4975,OFF,MAXN
2024-11-01T18:43:13.638115,04:10:51,100,99,100,100,0.34686197416265113,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47,48,46,48,3014,0,4943,OFF,MAXN
2024-11-01T18:43:14.588734,04:10:52,100,100,100,99,0.34685901794424573,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,47.5,45.5,47.5,3129,0,4750,OFF,MAXN
2024-11-01T18:43:15.622657,04:10:53,100,100,100,100,0.3468669011933268,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,48,46,47.5,3170,0,4975,OFF,MAXN
2024-11-01T18:43:16.623342,04:10:54,100,100,99,99,0.3469496753086785,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47.5,48,46,48,3014,0,4903,OFF,MAXN
2024-11-01T18:43:17.633842,04:10:55,100,100,99,100,0.3469496753086785,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,48,46,48,3250,0,4903,OFF,MAXN
2024-11-01T18:43:18.602154,04:10:56,100,100,100,100,0.3468264995417861,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,48,48,46,47.75,3049,0,4903,OFF,MAXN
2024-11-01T18:43:19.599217,04:10:57,100,100,100,98,0.3466412431883801,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,47.5,48,46,48.25,2974,0,4975,OFF,MAXN
2024-11-01T18:43:20.654841,04:10:58,100,99,99,99,0.3467634335491373,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,48,46,48,3210,0,4823,OFF,MAXN
2024-11-01T18:43:21.621118,04:10:59,99,100,100,100,0.3467023383687587,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,48,48,46,48.5,2934,0,5096,OFF,MAXN
2024-11-01T18:43:22.652308,04:11:00,100,100,99,99,0.34677033139208324,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,48,46,48.5,2934,0,5256,OFF,MAXN
2024-11-01T18:43:23.640118,04:11:01,100,100,99,100,0.3466392723761098,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,51.5,48,48,46,48,3054,0,4709,OFF,MAXN
2024-11-01T18:43:24.637432,04:11:02,100,100,100,100,0.34675555030005617,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,47.5,48,46,47.75,3290,0,4975,OFF,MAXN
2024-11-01T18:43:25.675840,04:11:03,100,100,99,100,0.34678609789024545,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,48,48,46,47.5,3170,0,5248,OFF,MAXN
2024-11-01T18:43:26.623563,04:11:04,100,100,100,100,0.34675555030005617,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,48,48.5,46.5,47.75,3054,0,4823,OFF,MAXN
2024-11-01T18:43:27.603992,04:11:05,99,99,99,100,0.3466934697135424,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,48.5,48.5,46.5,48.25,3250,0,4903,OFF,MAXN
2024-11-01T18:43:28.612942,04:11:06,97,100,99,99,0.3467851124841103,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,47.5,48.5,46.5,48,3014,0,5056,OFF,MAXN
2024-11-01T18:43:29.638071,04:11:07,100,100,100,100,0.34681566007429965,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,48.5,48,46,48.5,3014,0,4709,OFF,MAXN
2024-11-01T18:43:30.594450,04:11:08,99,99,99,100,0.3468127038558942,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,48,48.5,46.5,48,3210,0,4943,OFF,MAXN
2024-11-01T18:43:31.593234,04:11:09,100,100,100,99,0.34702555158108417,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48,48.5,46.5,48,3054,0,4629,OFF,MAXN
2024-11-01T18:43:32.650509,04:11:10,100,100,99,99,0.3469339088105163,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,47.5,48.5,46.5,48,3094,0,4709,OFF,MAXN
2024-11-01T18:43:33.631447,04:11:11,100,100,100,99,0.34690336122032694,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,47.5,48,46,48.25,3089,0,5096,OFF,MAXN
2024-11-01T18:43:34.650548,04:11:12,100,100,100,99,0.3467811708595698,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,47.5,48.5,46.5,48.25,2929,0,5136,OFF,MAXN
2024-11-01T18:43:35.631318,04:11:13,100,99,100,99,0.3467181048669209,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48,48,46,48.25,3049,0,4629,OFF,MAXN
2024-11-01T18:43:36.642178,04:11:14,100,99,100,100,0.34671711946078576,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48.5,48.5,46.5,48.5,3250,0,4863,OFF,MAXN
2024-11-01T18:43:37.656128,04:11:15,100,100,99,100,0.34659394369389346,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48,48.5,46.5,48.75,2974,0,5024,OFF,MAXN
2024-11-01T18:43:38.660530,04:11:16,100,100,99,100,0.34686887200559713,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48,48,46,48.25,3054,0,4742,OFF,MAXN
2024-11-01T18:43:39.597458,04:11:17,100,100,100,100,0.3468077768252185,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48.5,48.5,46.5,48.5,3049,0,4702,OFF,MAXN
2024-11-01T18:43:40.665339,04:11:18,99,100,100,100,0.3467742730166238,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,49,48.5,46.5,48.5,3170,0,5056,OFF,MAXN
2024-11-01T18:43:41.666154,04:11:19,100,99,100,99,0.3467742730166238,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52.5,48.5,48.5,46.5,48.5,3014,0,4548,OFF,MAXN
2024-11-01T18:43:42.593388,04:11:20,100,100,100,100,0.3466520826558666,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,48.25,2974,0,4903,OFF,MAXN
2024-11-01T18:43:43.662976,04:11:21,100,100,100,98,0.34675160867551563,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,48.5,3054,0,5128,OFF,MAXN
2024-11-01T18:43:44.626796,04:11:23,100,100,98,99,0.34671120702397495,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48,49,47,48.75,3129,0,4823,OFF,MAXN
2024-11-01T18:43:45.638629,04:11:24,99,100,100,100,0.34683142657246185,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,48.5,46.5,48.75,3170,0,5016,OFF,MAXN
2024-11-01T18:43:46.654931,04:11:25,100,99,100,100,0.3468008789822725,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,49,48.5,46.5,49.25,2974,0,5096,OFF,MAXN
2024-11-01T18:43:47.643600,04:11:26,100,100,99,100,0.3467782146411644,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49.25,3250,0,4903,OFF,MAXN
2024-11-01T18:43:48.638995,04:11:27,100,99,100,98,0.3469841645234083,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49.25,3250,0,4943,OFF,MAXN
2024-11-01T18:43:49.681981,04:11:28,100,100,99,100,0.3469526315270839,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49,3250,0,5368,OFF,MAXN
2024-11-01T18:43:50.670087,04:11:29,100,100,100,99,0.3468580325381106,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49,3129,0,4903,OFF,MAXN
2024-11-01T18:43:51.607823,04:11:30,100,99,100,100,0.34673584217735337,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,49.5,49,47,48.75,3089,0,4669,OFF,MAXN
2024-11-01T18:43:52.587514,04:11:31,100,99,99,100,0.34673584217735337,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49,3094,0,4823,OFF,MAXN
2024-11-01T18:43:53.667742,04:11:32,100,99,100,100,0.34685704713197546,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49.25,3094,0,4943,OFF,MAXN
2024-11-01T18:43:54.673238,04:11:33,100,99,99,99,0.34679595195159685,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49.25,3245,0,5016,OFF,MAXN
2024-11-01T18:43:55.617690,04:11:34,100,100,100,100,0.34661266641046107,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,49,49,47,49.5,3014,0,4782,OFF,MAXN
2024-11-01T18:43:56.673001,04:11:35,98,100,100,99,0.34673288595894797,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53.5,48.5,49,47,49.25,3330,0,4895,OFF,MAXN
2024-11-01T18:43:57.609661,04:11:36,99,100,100,100,0.34664025778224494,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49.25,3089,0,4629,OFF,MAXN
2024-11-01T18:43:58.671455,04:11:37,99,100,100,99,0.3467998935761374,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53.5,50,49.5,47.5,49.25,2893,0,5016,OFF,MAXN
2024-11-01T18:43:59.682164,04:11:38,99,100,100,100,0.3466777032153802,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,49,49.5,47.5,49.25,3049,0,4669,OFF,MAXN
2024-11-01T18:44:00.574988,04:11:39,100,99,83,100,0.346761463,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,53,48.5,49,47,49.25,2499,0,4078,OFF,MAXN
2024-11-01T18:44:01.589102,04:11:40,11,27,6,9,0.3468205871049753,0.016008392341987938,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0,52,46.5,47,45,47.75,531,0,1963,OFF,MAXN
